timestamp,station_id,station_name,area,available_bikes,empty_slots,total_docks,lat,lng,is_active,is_empty,is_full,bike_ratio,hour,minute,day_of_week,is_weekend
2026-03-22 02:39:03,500101204,YouBike2.0_外交部外交及國際事務學院,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101205,YouBike2.0_四維路170巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101206,YouBike2.0_捷運大安站(3號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101207,YouBike2.0_捷運臺電大樓站(2號出口)_1,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101208,YouBike2.0_信義路四段199巷,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101209,YouBike2.0_臺大資訊大樓,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101210,YouBike2.0_敦化南路二段81巷,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101211,YouBike2.0_原臺北刑務所官舍,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101212,YouBike2.0_捷運國父紀念館站(1號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101213,YouBike2.0_懷生國中,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101214,YouBike2.0_仁愛敦南圓環(西北側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101215,YouBike2.0_立人國小,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101216,YouBike2.0_和平東路二段18巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101217,YouBike2.0_捷運大安站(5號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101218,YouBike2.0_臨江公園,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101219,YouBike2.0_羅斯福路四段113巷19弄口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101221,YouBike2.0_忠孝東路四段248巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101222,YouBike2.0_仁愛延吉路口(西北側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101223,YouBike2.0_樂利路101巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101224,YouBike2.0_羅斯福浦城街口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101225,YouBike2.0_敦化南路一段295巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101226,YouBike2.0_通安區民活動中心,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101227,YouBike2.0_復興忠孝東路口(東南側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101228,YouBike2.0_仁愛大安路口(東北側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101229,YouBike2.0_臺灣師範大學(浦城街),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101230,YouBike2.0_安和路二段69巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101231,YouBike2.0_大安國小,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101232,YouBike2.0_捷運古亭站(3號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101233,YouBike2.0_捷運忠孝復興站(3號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101234,YouBike2.0_和平東路二段90巷,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101235,YouBike2.0_光復南路420巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
